Log_Return,Date
-0.0206090067867661,2020-05-02
-0.013166942072842,2020-05-03
-0.00674598226716228,2020-05-04
-0.0132349217878751,2020-05-05
0.0395570114513868,2020-05-06
0.00330219163024648,2020-05-07
-0.00655431542768259,2020-05-08
-0.115072246473154,2020-05-09
-0.0143480859336478,2020-05-10
0.0181211162953625,2020-05-11
0.0508765359149965,2020-05-12
0.0186795692007893,2020-05-13
-0.0367675687822961,2020-05-14
0.0255096431187436,2020-05-15
0.031787854508627,2020-05-16
0.0349414153252114,2020-05-17
-0.00501871991706793,2020-05-18
-0.015839722086926,2020-05-19
-0.0498328689317686,2020-05-20
0.0358005704529116,2020-05-21
0.00733516898306963,2020-05-22
-0.0307715517520535,2020-05-23
0.0144690955172315,2020-05-24
-0.0167845289193345,2020-05-25
0.0338966311321958,2020-05-26
0.0512213933870465,2020-05-27
0.00378959141116919,2020-05-28
0.0936731927110745,2020-05-29
-0.048052245242161,2020-05-30
0.0670424309287077,2020-05-31
-0.0403709787983022,2020-06-01
0.0289188805520002,2020-06-02
0.00101133087266359,2020-06-03
-0.0131965992501746,2020-06-04
0.00293627510067473,2020-06-05
0.0132867546375506,2020-06-06
0.00464988470050898,2020-06-07
-0.00569379467096809,2020-06-08
0.0102913879695929,2020-06-09
-0.0657331749150663,2020-06-10
0.0246840916462228,2020-06-11
0.00594303972773158,2020-06-12
-0.0202709071167169,2020-06-13
-0.0180409963630552,2020-06-14
0.0193278615930454,2020-06-15
-0.00593823329884913,2020-06-16
-0.00398646117002599,2020-06-17
-0.0216142979258764,2020-06-18
0.00935989419765804,2020-06-19
-0.00124137608457087,2020-06-20
0.0574610015936656,2020-06-21
0.00661208297606475,2020-06-22
-0.034883450090816,2020-06-23
-0.0120670110848344,2020-06-24
-0.0141651967668262,2020-06-25
-0.0296435290233115,2020-06-26
0.0106507271842657,2020-06-27
0.0125577749549608,2020-06-28
-0.00827211392055816,2020-06-29
0.0209807383926997,2020-06-30
-0.00747539207149561,2020-07-01
-0.0176139540202254,2020-07-02
0.0162263491088339,2020-07-03
-0.0061721042987184,2020-07-04
0.0590383233742537,2020-07-05
-0.0101322721661479,2020-07-06
0.0312719323608253,2020-07-07
-0.0149243393432235,2020-07-08
-0.00839249566589384,2020-07-09
-0.00635585752405898,2020-07-10
0.0111030177503997,2020-07-11
-0.0104917909267659,2020-07-12
0.00252973320545102,2020-07-13
-0.00747113052459625,2020-07-14
-0.020263347861964,2020-07-15
-0.00372114925932099,2020-07-16
0.0115780602428641,2020-07-17
0.0126748097818874,2020-07-18
-0.00983636207473548,2020-07-19
0.0368458579851803,2020-07-20
0.0677454147544401,2020-07-21
0.0465678682883723,2020-07-22
0.0163438604330191,2020-07-23
0.085230791455519,2020-07-24
0.0182076059752161,2020-07-25
0.037619386180296,2020-07-26
-0.0152214157782442,2020-07-27
0.0048314955248161,2020-07-28
0.0502443802212822,2020-07-29
0.0322549710178945,2020-07-30
0.108611091767723,2020-07-31
-0.0384450947412365,2020-08-01
0.0412849314648431,2020-08-02
0.00922567060694934,2020-08-03
0.0296056753563114,2020-08-04
-0.0166436834789234,2020-08-05
-0.0399009671527253,2020-08-06
0.0374303914588827,2020-08-07
-0.00730326631192835,2020-08-08
0.012114687897693,2020-08-09
-0.0399488273304955,2020-08-10
0.0275879368823917,2020-08-11
0.0920854780095492,2020-08-12
0.0199882882964717,2020-08-13
-0.00928607361983147,2020-08-14
0.000995689897789198,2020-08-15
-0.00985825871598056,2020-08-16
-0.0137412713953298,2020-08-17
-0.0414584133182485,2020-08-18
0.0242470738447507,2020-08-19
-0.0678378068418564,2020-08-20
0.017093741457078,2020-08-21
-0.0113073917942463,2020-08-22
0.0419301037823301,2020-08-23
-0.0609752778250243,2020-08-24
0.00639896294043929,2020-08-25
-0.00996888300054444,2020-08-26
0.0340223204567129,2020-08-27
0.0101705667319525,2020-08-28
0.0687791273574119,2020-08-29
0.0154819790360365,2020-08-30
0.0920959817319478,2020-08-31
-0.080758549649655,2020-09-01
-0.131879659959797,2020-09-02
0.0066395658243037,2020-09-03
-0.146720105198837,2020-09-04
0.0525872406518886,2020-09-05
-0.00195112557091015,2020-09-06
-0.0436746584336181,2020-09-07
0.0392315916261277,2020-09-08
0.0472601863267022,2020-09-09
0.0177541317291157,2020-09-10
0.0327837923610987,2020-09-11
-0.0574399222009046,2020-09-12
0.0315002913028817,2020-09-13
-0.0335012907530938,2020-09-14
0.00266352303379058,2020-09-15
0.0615084445095144,2020-09-16
-0.0120373621928405,2020-09-17
0.00306488706887453,2020-09-18
-0.0383118508263038,2020-09-19
-0.0821594197361488,2020-09-20
0.00791828288873742,2020-09-21
-0.0719541644183819,2020-09-22
0.0859442065847214,2020-09-23
0.00799756772206539,2020-09-24
0.00792904286855301,2020-09-25
0.00661650076123621,2020-09-26
-0.00665811414864148,2020-09-27
0.0140240414841157,2020-09-28
0.000163781013274189,2020-09-29
-0.0190431022979647,2020-09-30
-0.0191460096050031,2020-10-01
0.00227408088159908,2020-10-02
0.0165622394654772,2020-10-03
0.00326600121697584,2020-10-04
-0.0381348794037999,2020-10-05
0.00321641669792161,2020-10-06
0.0269226399245746,2020-10-07
0.0406765952537773,2020-10-08
0.0133545525364376,2020-10-09
0.0111900779338212,2020-10-10
0.033007697702601,2020-10-11
-0.017012530578743,2020-10-12
-0.00448740737836406,2020-10-13
-0.00539606593161945,2020-10-14
-0.030157640323023,2020-10-15
0.00714729433832329,2020-10-16
0.0250532114202482,2020-10-17
0.00454244824599481,2020-10-18
-0.0288342023660224,2020-10-19
0.0605787614837983,2020-10-20
0.05357112108653,2020-10-21
-0.00972950966504005,2020-10-22
0.00654548301292035,2020-10-23
-0.0152440367850044,2020-10-24
-0.0308220206991487,2020-10-25
0.0253401694034698,2020-10-26
-0.0387264077593894,2020-10-27
-0.00495410198347202,2020-10-28
-0.0101621967212679,2020-10-29
0.0098007139640659,2020-10-30
0.0249527513081906,2020-10-31
-0.0338741669460729,2020-11-01
0.0115353432323557,2020-11-02
0.0368257688080718,2020-11-03
0.0292233914796043,2020-11-04
0.093651656715803,2020-11-05
-0.0426962237404744,2020-11-06
0.040131974322148,2020-11-07
-0.0209243178744503,2020-11-08
0.0123436509841817,2020-11-09
0.0291064388414499,2020-11-10
-0.00423232953906449,2020-11-11
0.0291185435867183,2020-11-12
-0.0309758621347251,2020-11-13
-0.0277436219295293,2020-11-14
0.0272881600297357,2020-11-15
0.0434392672433992,2020-11-16
-0.00182531142364795,2020-11-17
-0.0165149758218872,2020-11-18
0.0777140573503861,2020-11-19
0.0750746946033525,2020-11-20
0.0154965770267435,2020-11-21
0.0864403564029139,2020-11-22
-0.00751645920772326,2020-11-23
-0.0565646440843084,2020-11-24
-0.0953196146236568,2020-11-25
-0.00252328703763016,2020-11-26
0.0392882246636956,2020-11-27
0.0674019315867014,2020-11-28
0.0656786520896588,2020-11-29
-0.0457892889279528,2020-11-30
0.0186029088209914,2020-12-01
0.0302170495973799,2020-12-02
-0.0798941408741811,2020-12-03
0.0467365473569634,2020-12-04
0.00886700552102226,2020-12-05
-0.0168642202783804,2020-12-06
-0.064584324393774,2020-12-07
0.0330638169125885,2020-12-08
-0.0243589765957184,2020-12-09
-0.025114784929972,2020-12-10
0.0408719497615424,2020-12-11
